Sales Opportunity Id,Opportunity Name,Account Name,Fiscal Period,Markets L2,Opportunity Type,Sales Stage,TCV (converted),Created Date,Close Date,TCV $M,Deal Cat,Cloud $M,ITO $M,ITOC $M,Cloud Capabilities,ITO Capabilities,ITOC Capabilities,Created M,created d,created y,Close M,Close d,Clode Y,Date Created,Date Closed,Days Active,Days start,Days end,Sln Start,Sln End,ITOC CAT,FTE Base,Add FTE,Total FTE,Resource Factor,Est FTE,21/07/2025,28/07/2025,04/08/2025,11/08/2025,18/08/2025,25/08/2025,01/09/2025,08/09/2025,15/09/2025,22/09/2025,29/09/2025,06/10/2025,13/10/2025,20/10/2025,27/10/2025,03/11/2025,10/11/2025,17/11/2025,24/11/2025,01/12/2025,08/12/2025,15/12/2025,22/12/2025,29/12/2025,05/01/2026,12/01/2026,19/01/2026,26/01/2026,02/02/2026,09/02/2026,16/02/2026,23/02/2026,02/03/2026,09/03/2026,16/03/2026,23/03/2026,30/03/2026,06/04/2026,13/04/2026,20/04/2026,27/04/2026,04/05/2026,11/05/2026,18/05/2026,25/05/2026,01/06/2026,08/06/2026,15/06/2026,22/06/2026,29/06/2026,06/07/2026,13/07/2026,20/07/2026,27/07/2026,03/08/2026,10/08/2026,17/08/2026,24/08/2026,31/08/2026,07/09/2026,14/09/2026,21/09/2026,28/09/2026,05/10/2026,12/10/2026,19/10/2026,26/10/2026,02/11/2026,09/11/2026,16/11/2026,23/11/2026,30/11/2026,07/12/2026,14/12/2026,21/12/2026,28/12/2026,04/01/2027,11/01/2027,18/01/2027,25/01/2027,01/02/2027,08/02/2027,15/02/2027,22/02/2027,01/03/2027,08/03/2027,15/03/2027,22/03/2027,29/03/2027,05/04/2027,12/04/2027,19/04/2027,26/04/2027,03/05/2027,10/05/2027,17/05/2027,24/05/2027,31/05/2027,07/06/2027,14/06/2027,21/06/2027,28/06/2027,05/07/2027,12/07/2027,19/07/2027,26/07/2027,02/08/2027,09/08/2027,16/08/2027,23/08/2027,30/08/2027,06/09/2027,13/09/2027,20/09/2027,27/09/2027,04/10/2027,11/10/2027,18/10/2027,25/10/2027,01/11/2027,08/11/2027,15/11/2027,22/11/2027,29/11/2027
OPX-0021495222,DD Adelie AD0201 - Deployed Application Migration Services,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,1.299004962,5/15/2025,7/25/2025,1.299E-06,E,0,0,0,0,0,0,5,15,2025,7,25,2025,15/05/2025,25/07/2025,71,15,8,02/07/2025,17/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021499646,DD Adelie AD0206 - IM testing for OpNET Black for Small Node,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,1.299004962,5/23/2025,7/25/2025,1.299E-06,E,0,0,0,0,0,0,5,23,2025,7,25,2025,23/05/2025,25/07/2025,63,15,7,03/07/2025,18/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021515144,DD Adelie AD0204 – MJDI Gen10 DHPv2 Release,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,1.299004962,6/26/2025,7/25/2025,1.299E-06,E,0,0,0,0,0,0,6,26,2025,7,25,2025,26/06/2025,25/07/2025,29,15,3,07/07/2025,22/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021517492,DD Adelie AD0193a - Replacement Support for SSM2 CI_029 BFC J6 RRS & CYPRUS Software Support Service – DMCIP Requirement,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,43066.48307,7/1/2025,7/25/2025,0.043066483,E,0,0,0,0,0,0,7,1,2025,7,25,2025,01/07/2025,25/07/2025,24,15,3,07/07/2025,22/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021359500,DD ADELIE July FY26,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,105655.5299,8/15/2024,7/31/2025,0.10565553,E,0.09006747,0,0.09006747,1,0,1,8,15,2024,7,31,2025,15/08/2024,31/07/2025,350,15,35,11/06/2025,26/06/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021394082,DD Adelie AD0179 CENTRIXS Interface Configuration Design Modification,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,1.299004962,10/22/2024,7/31/2025,1.299E-06,E,4.28672E-07,0,4.28672E-07,1,0,1,10,22,2024,7,31,2025,22/10/2024,31/07/2025,282,15,29,17/06/2025,02/07/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021502782,DD Adelie AD0205 - ADOC access to OpNET Remedy,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,1.299004962,5/30/2025,8/1/2025,1.299E-06,E,0,0,0,0,0,0,5,30,2025,8,1,2025,30/05/2025,01/08/2025,63,15,7,10/07/2025,25/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021502788,DD Adelie AD0207 - DXC support to DRNG testing,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,1.299004962,5/30/2025,8/1/2025,1.299E-06,E,0,0,0,0,0,0,5,30,2025,8,1,2025,30/05/2025,01/08/2025,63,15,7,10/07/2025,25/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021502790,DD Adelie AD0208 - DXC support to PRTR testing,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,1.299004962,5/30/2025,8/1/2025,1.299E-06,E,0,0,0,0,0,0,5,30,2025,8,1,2025,30/05/2025,01/08/2025,63,15,7,10/07/2025,25/07/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021517500,DD Adelie AD0211 - UMMS Technical Support,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,1.299004962,7/1/2025,8/8/2025,1.299E-06,E,0,0,0,0,0,0,7,1,2025,8,8,2025,01/07/2025,08/08/2025,38,15,4,20/07/2025,04/08/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021517506,DD Adelie AD0213 - Legacy Deployed FMO Exit Phase 2c and 2d Investigation Phase V1.0,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,1.299004962,7/1/2025,8/15/2025,1.299E-06,E,0,0,0,0,0,0,7,1,2025,8,15,2025,01/07/2025,15/08/2025,45,15,5,26/07/2025,10/08/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021517508,DD Adelie AD0212 - Amendment to PART D within schedule 2.1 of the Deployed Land and Maritime Support Service,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,1.299004962,7/1/2025,8/15/2025,1.299E-06,E,0,0,0,0,0,0,7,1,2025,8,15,2025,01/07/2025,15/08/2025,45,15,5,26/07/2025,10/08/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021359504,DD ADELIE Aug FY26,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,69324.92011,8/15/2024,8/29/2025,0.06932492,E,0.053736861,0,0.053736861,1,0,1,8,15,2024,8,29,2025,15/08/2024,29/08/2025,379,15,38,07/07/2025,22/07/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021460580,DD Adelie AD0171 DMICP Sept 25 to Mar 26,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,31952.3525,3/6/2025,8/29/2025,0.031952352,E,0,0,0,0,0,0,3,6,2025,8,29,2025,06/03/2025,29/08/2025,176,15,18,27/07/2025,11/08/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021359508,DD ADELIE Sept FY26,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,38970.14887,8/15/2024,9/30/2025,0.038970149,E,0.023382089,0,0.023382089,1,0,1,8,15,2024,9,30,2025,15/08/2024,30/09/2025,411,15,42,04/08/2025,19/08/2025,1,0.2,0,0.2,1,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021439030,DD Adelie AD0184 - DII MD DOBART LOL Q2 FY26,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,3247.512405,1/21/2025,9/30/2025,0.003247512,E,0,0,0,0,0,0,1,21,2025,9,30,2025,21/01/2025,30/09/2025,252,15,26,20/08/2025,04/09/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021439072,DD Adelie AD0185 - DII MD UPS Battery rotation LOL Q2 FY26,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,6495.024811,1/21/2025,9/30/2025,0.006495025,E,0,0,0,0,0,0,1,21,2025,9,30,2025,21/01/2025,30/09/2025,252,15,26,20/08/2025,04/09/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021439100,DD Adelie AD0186 - DII MD BREAK FIX LOL Q2 FY26,LOKI - DD ADLE PRJ,Q2-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,38970.14887,1/21/2025,9/30/2025,0.038970149,E,0,0,0,0,0,0,1,21,2025,9,30,2025,21/01/2025,30/09/2025,252,15,26,20/08/2025,04/09/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021359514,DD ADELIE Oct FY26,LOKI - DD ADLE PRJ,Q3-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,38970.14887,8/15/2024,10/31/2025,0.038970149,E,0.023382089,0,0.023382089,1,0,1,8,15,2024,10,31,2025,15/08/2024,31/10/2025,442,15,45,01/09/2025,16/09/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021359516,DD ADELIE Nov FY26,LOKI - DD ADLE PRJ,Q3-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,38970.14887,8/15/2024,11/28/2025,0.038970149,E,0.023382089,0,0.023382089,1,0,1,8,15,2024,11,28,2025,15/08/2024,28/11/2025,470,15,47,27/09/2025,12/10/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021496770,DD Adelie Comsat ongoing support Dec25 onwards,LOKI - DD ADLE PRJ,Q3-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,1.299004962,5/19/2025,11/28/2025,1.299E-06,E,0,1.299E-06,1.299E-06,0,1,1,5,19,2025,11,28,2025,19/05/2025,28/11/2025,193,15,20,24/10/2025,08/11/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021359520,DD ADELIE Dec FY26,LOKI - DD ADLE PRJ,Q3-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,38970.14887,8/15/2024,12/19/2025,0.038970149,E,0.023382089,0,0.023382089,1,0,1,8,15,2024,12,19,2025,15/08/2024,19/12/2025,491,15,50,15/10/2025,30/10/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021439040,DD Adelie AD0184 - DII MD DOBART LOL Q3 FY26,LOKI - DD ADLE PRJ,Q3-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,3247.512405,1/21/2025,12/19/2025,0.003247512,E,0,0,0,0,0,0,1,21,2025,12,19,2025,21/01/2025,19/12/2025,332,15,34,31/10/2025,15/11/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021439080,DD Adelie AD0185 -  DII MD UPS Battery rotation LOL Q3 FY26,LOKI - DD ADLE PRJ,Q3-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,6495.024811,1/21/2025,12/19/2025,0.006495025,E,0,0,0,0,0,0,1,21,2025,12,19,2025,21/01/2025,19/12/2025,332,15,34,31/10/2025,15/11/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021439106,DD Adelie AD0186 - DII MD BREAK FIX LOL Q3 FY26,LOKI - DD ADLE PRJ,Q3-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,38970.14887,1/21/2025,12/19/2025,0.038970149,E,0,0,0,0,0,0,1,21,2025,12,19,2025,21/01/2025,19/12/2025,332,15,34,31/10/2025,15/11/2025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021359522,DD ADELIE Jan FY26,LOKI - DD ADLE PRJ,Q4-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,38970.14887,8/15/2024,1/30/2026,0.038970149,E,0.023382089,0,0.023382089,1,0,1,8,15,2024,1,30,2026,15/08/2024,30/01/2026,533,15,54,22/11/2025,07/12/2025,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021359528,DD ADELIE Feb FY26,LOKI - DD ADLE PRJ,Q4-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,38970.14887,8/15/2024,2/27/2026,0.038970149,E,0.023382089,0,0.023382089,1,0,1,8,15,2024,2,27,2026,15/08/2024,27/02/2026,561,15,57,17/12/2025,01/01/2026,1,0.2,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021439112,DD Adelie AD0186 - DII MD BREAK FIX LOL Q4 FY26,LOKI - DD ADLE PRJ,Q4-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,38970.14887,1/21/2025,3/31/2026,0.038970149,E,0,0,0,0,0,0,1,21,2025,3,31,2026,21/01/2025,31/03/2026,434,15,44,31/01/2026,15/02/2026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPX-0021439048,DD Adelie AD0184 - DII MD DOBART LOL Q4 FY26,LOKI - DD ADLE PRJ,Q4-2026,UKI-Aerospace and Defence,New Work,04B - Propose Solution,3247.512405,1/21/2025,3/31/2026,0.003247512,E,0,0,0,0,0,0,1,21,2025,3,31,2026,21/01/2025,31/03/2026,434,15,44,31/01/2026,15/02/2026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
